LGA_CODE_2021,separate_house,semi_attached,flat_apartment,other_dwelling,total_dwellings,pct_separate,pct_semi_attached,pct_apartment,pct_other,pct_low_density,pct_medium_density,pct_high_density,median_age,pct_age_55_plus,total_population,median_personal_income,median_household_income,median_family_income,tertiary_qualified,total_qualified,pct_tertiary,urban_proximity_score,subdivision_potential_score,high_subdivision_potential,luxury_apartment_demand_score,high_luxury_demand,downsizing_wave_score,high_downsizing_potential,transform_prob_5yr,transform_prob_10yr,transform_prob_15yr,redevelopment_readiness_score,readiness_percentile,readiness_category
LGA32330,271,8,26,0,319,84.95,2.51,8.15,0.0,84.95,2.51,8.15,23,12.31,1194,375,793,803,16,238,6.72,16.64,49.04,False,24.39,False,43.53,False,25.91,45.11,59.34,35.02,3.27,Low
LGA32450,848,24,107,65,1352,62.72,1.78,7.91,4.81,62.72,1.78,7.91,34,22.17,3644,1190,1879,2321,316,1759,17.96,30.44,55.3,False,59.57,False,73.37,False,37.19,60.55,75.22,55.91,28.55,Medium
LGA32500,1253,89,7,131,1846,67.88,4.82,0.38,7.1,67.88,4.82,0.38,42,34.03,4511,669,1159,1494,439,2422,18.13,33.45,61.19,False,46.87,False,69.68,False,35.97,59.0,73.75,54.18,25.45,Medium
LGA32600,72,0,0,7,124,58.06,0.0,0.0,5.65,58.06,0.0,0.0,35,21.05,266,819,1375,1937,0,120,0.0,3.27,35.02,False,47.65,False,60.75,False,29.46,50.24,64.9,38.26,5.09,Low
LGA32750,77,3,3,5,146,52.74,2.05,2.05,3.42,52.74,2.05,2.05,39,26.69,266,1074,1792,2187,15,145,10.34,3.27,31.98,False,57.62,False,72.66,False,32.23,54.07,68.88,42.82,9.09,Medium
LGA32770,254,3,22,0,340,74.71,0.88,6.47,0.0,74.71,0.88,6.47,25,10.6,1387,354,1223,882,60,283,21.2,18.94,50.35,False,50.6,False,49.41,False,31.34,52.86,67.64,43.9,10.18,Medium
LGA32810,3330,552,493,118,5568,59.81,9.91,8.85,2.12,59.81,9.91,8.85,46,37.33,12337,736,1310,1682,1609,6832,23.55,50.62,74.43,False,56.15,False,75.15,False,40.47,64.56,78.91,65.28,46.55,High
LGA33100,177,0,3,50,281,62.99,0.0,1.07,17.79,62.99,0.0,1.07,46,38.1,714,744,1145,1441,37,315,11.75,9.73,41.31,False,39.34,False,71.31,False,31.13,52.56,67.33,42.0,7.82,Medium
LGA33200,420,81,3,3,742,56.6,10.92,0.4,0.4,56.6,10.92,0.4,42,33.93,1500,821,1343,1743,106,624,16.99,19.12,42.99,False,53.36,False,72.13,False,33.72,56.07,70.89,48.09,15.45,Medium
LGA33220,38157,3620,1175,753,48896,78.04,7.4,2.4,1.54,78.04,7.4,2.4,51,45.72,111032,533,1062,1293,10114,52313,19.33,86.9,94.76,True,44.64,False,73.82,False,42.35,66.77,80.84,75.42,70.18,Very High
LGA33360,19810,1397,1639,273,27264,72.66,5.12,6.01,1.0,72.66,5.12,6.01,38,27.51,63515,758,1639,2048,5803,29410,19.73,80.18,92.07,True,61.31,False,78.11,False,44.56,69.27,82.96,78.51,77.27,Very High
LGA33430,129925,47182,49719,1358,255704,50.81,18.45,19.44,0.53,50.81,18.45,19.44,39,29.46,625087,787,1691,2010,105638,332536,31.77,99.82,88.96,False,62.78,True,72.9,False,43.57,68.16,82.03,80.57,81.64,Very High
LGA33610,3389,233,66,32,4335,78.18,5.37,1.52,0.74,78.18,5.37,1.52,40,32.85,10310,754,1394,1735,967,4282,22.58,47.43,78.97,False,65.83,False,78.2,True,42.93,67.44,81.42,69.18,54.18,High
LGA33620,18660,931,393,349,22956,81.29,4.06,1.71,1.52,81.29,4.06,1.71,48,41.15,53242,554,1115,1359,4502,24864,18.11,77.17,90.87,True,43.9,False,75.2,False,41.76,66.08,80.24,72.47,63.45,High
LGA33800,4009,200,134,53,5363,74.75,3.73,2.5,0.99,74.75,3.73,2.5,51,45.86,10920,644,1158,1555,767,4830,15.88,47.96,79.18,False,41.31,False,76.48,False,39.5,63.4,77.86,62.79,42.55,High
LGA33830,264,6,7,3,325,81.23,1.85,2.15,0.92,81.23,1.85,2.15,28,13.22,976,386,836,874,26,340,7.65,12.74,47.05,False,30.98,False,44.63,False,26.75,46.34,60.69,35.57,3.64,Low
LGA33960,69218,7145,1346,240,83392,83.0,8.57,1.61,0.29,83.0,8.57,1.61,33,21.35,229208,795,1668,1936,26060,103378,25.21,96.64,98.66,True,75.93,False,72.64,False,46.75,71.65,84.9,86.07,92.73,Very High
LGA33980,5429,664,100,69,9302,58.36,7.14,1.08,0.74,58.36,7.14,1.08,34,17.78,22046,1314,2420,2910,1577,11391,13.84,62.12,78.2,False,66.46,False,71.52,False,42.02,66.38,80.51,70.38,57.64,High
LGA34420,190,51,0,0,267,71.16,19.1,0.0,0.0,71.16,19.1,0.0,29,14.83,1079,341,1132,858,28,354,7.91,15.22,48.25,False,38.33,False,50.59,False,29.17,49.82,64.46,39.75,6.18,Low
LGA34530,12186,625,760,155,15985,76.23,3.91,4.75,0.97,76.23,3.91,4.75,43,35.28,39398,765,1625,2008,4513,18880,23.9,72.39,88.96,True,70.07,False,85.59,True,46.05,70.89,84.3,80.08,80.18,Very High
LGA34570,146,9,0,0,189,77.25,4.76,0.0,0.0,77.25,4.76,0.0,27,13.75,640,420,1066,959,11,158,6.96,8.5,44.68,False,35.76,False,47.68,False,27.51,47.46,61.91,35.96,4.55,Low
LGA34580,13278,550,142,94,15340,86.56,3.59,0.93,0.61,86.56,3.59,0.93,39,30.76,41101,665,1457,1684,3765,18132,20.76,73.98,89.59,True,64.44,False,77.75,True,44.5,69.19,82.9,77.22,74.73,Very High
LGA34590,95721,13294,3075,381,118942,80.48,11.18,2.59,0.32,80.48,11.18,2.59,34,23.74,345098,736,1616,1825,34877,152918,22.81,98.58,99.43,True,70.9,False,73.92,False,46.43,71.3,84.62,85.75,91.64,Very High
LGA34710,1184,62,34,38,1648,71.84,3.76,2.06,2.31,71.84,3.76,2.06,40,32.74,3647,938,1561,2094,405,1844,21.96,30.62,59.54,False,69.01,False,82.12,True,40.47,64.56,78.9,61.77,40.91,High
LGA34770,36410,4320,1552,494,48143,75.63,8.97,3.22,1.03,75.63,8.97,3.22,38,28.42,121691,866,1853,2215,11574,57390,20.17,88.14,95.26,True,68.9,False,82.37,False,46.53,71.41,84.72,84.02,88.0,Very High
LGA34800,190,4,0,0,327,58.1,1.22,0.0,0.0,58.1,1.22,0.0,36,26.44,836,1074,1733,2297,47,428,10.98,10.97,39.26,False,58.5,False,73.43,False,33.94,56.36,71.17,46.95,14.18,Medium
LGA34830,90,0,0,3,107,84.11,0.0,0.0,2.8,84.11,0.0,0.0,27,18.75,432,365,1010,924,3,195,1.54,5.49,43.06,False,34.34,False,51.83,False,27.61,47.59,62.06,35.56,3.45,Low
LGA34860,4246,238,26,47,5667,74.93,4.2,0.46,0.83,74.93,4.2,0.46,38,29.15,12825,875,1588,2042,1192,5761,20.69,51.5,80.6,False,67.89,False,78.85,False,43.56,68.14,82.02,71.16,58.91,High
LGA34880,7071,98,380,232,8759,80.73,1.12,4.34,2.65,80.73,1.12,4.34,43,34.89,22858,655,1269,1596,2264,10395,21.78,63.19,85.28,True,56.39,False,75.7,False,42.48,66.91,80.97,71.24,59.09,High
LGA35010,138771,22779,7974,1267,181241,76.57,12.57,4.4,0.7,76.57,12.57,4.4,39,29.35,476340,761,1648,1957,63616,230729,27.57,99.65,99.86,True,74.35,False,80.11,False,47.64,72.59,85.65,88.5,97.27,Very High
LGA35250,86,135,6,0,325,26.46,41.54,1.85,0.0,26.46,41.54,1.85,29,15.8,1025,285,855,624,46,244,18.85,14.16,22.83,False,41.22,False,28.68,False,20.21,36.33,49.2,27.16,0.36,Low
LGA35300,4832,1004,265,270,7844,61.6,12.8,3.38,3.44,61.6,12.8,3.38,31,18.59,18727,1155,2231,2647,1914,8537,22.42,59.47,78.99,False,78.1,False,72.76,False,43.81,68.43,82.26,73.31,65.09,High
LGA35600,1409,29,51,17,1889,74.59,1.54,2.7,0.9,74.59,1.54,2.7,43,36.44,3971,798,1294,1766,367,1697,21.63,31.15,60.4,False,58.58,False,78.12,False,38.66,62.38,76.92,58.53,34.82,Medium
LGA35670,155,8,32,0,231,67.1,3.46,13.85,0.0,67.1,3.46,13.85,27,14.38,883,342,788,924,0,295,0.0,11.5,44.71,False,17.88,False,44.31,False,23.97,42.2,56.05,31.26,1.64,Low
LGA35740,17361,2615,1696,72,26658,65.12,9.81,6.36,0.27,65.12,9.81,6.36,50,43.88,56298,722,1467,1800,10797,31939,33.81,78.58,88.64,False,71.9,False,85.22,True,46.18,71.03,84.41,81.59,83.45,Very High
LGA35760,3656,63,64,95,4813,75.96,1.31,1.33,1.97,75.96,1.31,1.33,49,42.22,10068,555,1021,1317,696,4275,16.28,47.08,78.83,False,39.08,False,73.19,False,38.68,62.4,76.95,61.13,39.82,High
LGA35780,530,78,18,37,793,66.83,9.84,2.27,4.67,66.83,9.84,2.27,23,13.23,2781,604,1331,1287,129,1154,11.18,25.84,54.09,False,46.35,False,55.38,False,32.37,54.27,69.07,46.83,14.0,Medium
LGA35790,427,3,40,17,514,83.07,0.58,7.78,3.31,83.07,0.58,7.78,26,14.82,2098,380,977,898,63,409,15.4,23.19,53.47,False,30.95,False,47.37,False,28.58,49.0,63.57,40.26,6.55,Medium
LGA35800,628,28,0,30,967,64.94,2.9,0.0,3.1,64.94,2.9,0.0,44,36.39,1679,529,920,1268,110,628,17.52,20.88,48.82,False,40.78,False,66.24,False,32.11,53.91,68.71,45.58,12.0,Medium
LGA36070,131,14,3,0,212,61.79,6.6,1.42,0.0,61.79,6.6,1.42,34,16.04,611,351,1071,947,14,224,6.25,8.14,39.79,False,34.37,False,46.64,False,26.04,45.3,59.54,33.82,2.73,Low
LGA36150,249,0,15,6,399,62.41,0.0,3.76,1.5,62.41,0.0,3.76,42,32.95,698,823,1312,1968,68,320,21.25,9.56,40.88,False,57.8,False,72.2,False,33.98,56.41,71.22,46.68,13.64,Medium
LGA36250,49276,6680,2559,170,63200,77.97,10.57,4.05,0.27,77.97,10.57,4.05,43,34.64,159222,786,1767,2131,23511,81214,28.95,92.21,96.88,True,78.45,True,87.58,True,48.53,73.51,86.37,89.01,98.18,Very High
LGA36300,209,0,0,0,331,63.14,0.0,0.0,0.0,63.14,0.0,0.0,37,31.41,761,918,1757,1929,49,346,14.16,10.09,41.64,False,60.79,False,81.14,True,35.87,58.87,73.63,49.99,18.55,Medium
LGA36370,26363,1987,1348,135,33494,78.71,5.93,4.02,0.4,78.71,5.93,4.02,37,28.66,81968,758,1477,1888,8610,36314,23.71,83.19,93.28,True,67.61,False,76.34,False,45.32,70.1,83.65,80.61,81.82,Very High
LGA36510,14212,938,51,187,17342,81.95,5.41,0.29,1.08,81.95,5.41,0.29,46,37.57,42984,661,1410,1706,5238,21050,24.88,74.34,89.74,True,70.69,False,83.53,True,46.0,70.84,84.25,80.34,81.36,Very High
LGA36580,8778,154,19,99,10294,85.27,1.5,0.18,0.96,85.27,1.5,0.18,45,36.53,25057,620,1312,1517,2082,11354,18.34,64.42,85.77,True,54.32,False,79.03,False,42.73,67.2,81.21,71.95,61.45,High
LGA36630,11722,267,517,144,14700,79.74,1.82,3.52,0.98,79.74,1.82,3.52,48,41.32,32996,542,1045,1337,2548,14526,17.54,69.03,87.61,True,39.02,False,73.48,False,40.31,64.37,78.73,68.21,52.0,High
LGA36660,12807,889,158,110,16234,78.89,5.48,0.97,0.68,78.89,5.48,0.97,48,41.26,36290,590,1108,1396,3545,16411,21.6,69.91,87.96,True,52.14,False,74.78,False,42.27,66.68,80.76,72.1,61.64,High
LGA36720,93500,16635,16371,1055,141059,66.28,11.79,11.61,0.75,66.28,11.79,11.61,43,34.88,342541,755,1595,1920,58873,183699,32.05,98.41,97.24,False,68.75,False,83.2,True,46.93,71.84,85.06,86.84,94.73,Very High
LGA36820,9073,339,301,194,11495,78.93,2.95,2.62,1.69,78.93,2.95,2.62,49,42.18,26244,625,1167,1478,2953,13069,22.6,65.49,86.2,True,54.98,False,76.85,False,42.61,67.06,81.09,71.92,61.27,High
LGA36910,53465,8420,2388,253,70496,75.84,11.94,3.39,0.36,75.84,11.94,3.39,39,31.36,173204,743,1461,1847,25218,82807,30.45,93.63,97.45,True,72.85,False,78.46,True,46.89,71.79,85.02,85.79,91.82,Very High
LGA36950,565,250,83,29,1131,49.96,22.1,7.34,2.56,49.96,22.1,7.34,30,17.98,3421,877,2006,1951,358,1558,22.98,29.03,47.0,False,73.08,False,65.25,False,36.38,59.52,74.25,54.49,25.82,Medium
LGA36960,955,32,5,5,1245,76.71,2.57,0.4,0.4,76.71,2.57,0.4,27,15.71,4124,411,976,923,109,1481,7.36,32.39,61.2,False,33.84,False,48.18,False,30.8,52.11,66.86,45.34,11.27,Medium
LGA37010,56674,7654,4905,467,77897,72.76,9.83,6.3,0.6,72.76,9.83,6.3,36,25.94,192768,864,1701,2082,26993,93823,28.77,95.04,98.02,True,74.74,True,77.71,False,47.12,72.03,85.21,86.53,94.18,Very High
LGA37300,779,383,23,36,1505,51.76,25.45,1.53,2.39,51.76,25.45,1.53,30,11.85,4100,1558,2978,3283,421,2156,19.53,32.21,50.66,False,75.86,False,63.55,False,37.23,60.6,75.27,56.49,29.45,Medium
LGA37310,10732,887,101,125,14498,74.02,6.12,0.7,0.86,74.02,6.12,0.7,38,29.44,33843,716,1374,1713,2795,14695,19.02,69.2,87.68,True,58.23,False,74.2,False,42.94,67.44,81.42,73.25,64.91,High
LGA37340,9806,1122,1167,336,15053,65.14,7.45,7.75,2.23,65.14,7.45,7.75,40,30.78,37152,795,1472,1856,3467,18645,18.59,70.44,85.4,False,53.38,False,76.22,True,42.18,66.57,80.67,72.11,61.82,High
LGA37400,374,3,9,20,565,66.19,0.53,1.59,3.54,66.19,0.53,1.59,45,37.73,1129,882,1316,2048,78,504,15.48,15.75,46.38,False,49.07,False,78.81,False,34.75,57.42,72.21,49.03,16.82,Medium
LGA37550,213,10,44,0,290,73.45,3.45,15.17,0.0,73.45,3.45,15.17,23,11.09,1019,361,684,707,20,228,8.77,13.81,47.56,False,17.8,False,42.05,False,24.22,42.57,56.48,31.99,1.82,Low
LGA37570,63,10,0,0,86,73.26,11.63,0.0,0.0,73.26,11.63,0.0,29,17.03,276,332,840,833,0,100,0.0,3.54,41.97,False,32.11,False,48.52,False,26.46,45.92,60.23,33.46,2.18,Low
LGA37600,345,27,56,55,502,68.73,5.38,11.16,10.96,68.73,5.38,11.16,25,13.69,2505,337,1254,911,37,722,5.12,24.96,54.27,False,31.26,False,53.0,False,29.7,50.58,65.26,42.34,8.36,Medium
LGA39499,0,0,0,0,0,,,,,,,,0,34.67,14670,0,0,0,1740,9143,19.03,54.69,,False,,False,,False,,,,,,
LGA39799,0,0,0,3,3,0.0,0.0,0.0,100.0,0.0,0.0,0.0,39,5.46,183,1196,1749,2750,4,170,2.35,2.48,1.36,False,57.07,False,27.97,False,17.75,32.35,44.36,22.16,0.18,Low
LGA40070,968,3631,6322,66,13678,7.08,26.55,46.22,0.48,7.08,26.55,46.22,32,24.35,25026,780,1473,2220,9241,17006,54.34,64.25,49.75,False,53.09,False,44.96,False,30.92,52.28,67.03,52.29,22.0,Medium
LGA40120,13939,364,178,24,15736,88.58,2.31,1.13,0.15,88.58,2.31,1.13,44,34.97,40879,892,2067,2416,10810,23073,46.85,73.81,89.52,True,90.82,True,91.36,True,49.26,74.26,86.94,87.16,95.27,Very High
LGA40150,3326,12,11,27,3792,87.71,0.32,0.29,0.71,87.71,0.32,0.29,40,29.4,9835,753,1685,1937,609,4097,14.86,46.9,78.43,False,59.82,False,80.96,False,42.42,66.85,80.91,68.1,51.64,High
LGA40220,10918,535,125,112,16073,67.93,3.33,0.78,0.7,67.93,3.33,0.78,53,48.31,28730,606,1143,1428,3709,14655,25.31,66.73,85.51,False,59.26,False,75.27,False,42.83,67.32,81.32,72.63,63.64,High
LGA40250,469,42,0,4,674,69.58,6.23,0.0,0.59,69.58,6.23,0.0,28,11.74,2333,324,1266,739,119,570,20.88,24.07,54.05,False,58.34,False,52.26,False,33.7,56.04,70.86,48.68,16.18,Medium
LGA40310,9077,491,84,60,10612,85.54,4.63,0.79,0.57,85.54,4.63,0.79,45,37.09,25066,749,1480,1910,3232,12027,26.87,64.6,85.84,True,73.63,False,84.82,True,45.88,70.71,84.15,78.28,76.73,Very High
LGA40430,1045,44,9,11,1821,57.39,2.42,0.49,0.6,57.39,2.42,0.49,57,53.95,2619,525,975,1320,184,1096,16.79,25.66,48.3,False,39.67,False,66.99,False,31.95,53.69,68.48,46.29,12.91,Medium
LGA40520,3682,490,83,41,4918,74.87,9.96,1.69,0.83,74.87,9.96,1.69,46,38.75,10484,637,1169,1485,834,4368,19.09,47.61,79.04,False,48.47,False,75.79,False,40.35,64.42,78.78,64.3,44.0,High
LGA40700,11840,3900,1911,15,19254,61.49,20.26,9.93,0.08,61.49,20.26,9.93,44,35.85,46030,970,2069,2686,17494,27235,64.23,75.93,85.51,False,85.21,True,88.72,True,47.68,72.63,85.68,84.32,88.73,Very High
LGA40910,15664,3638,1987,3,22732,68.91,16.0,8.74,0.01,68.91,16.0,8.74,40,31.92,54800,758,1590,2058,13557,28684,47.26,77.88,90.53,False,75.59,False,81.21,True,46.44,71.31,84.64,81.94,84.73,Very High
LGA41010,1226,42,24,31,1696,72.29,2.48,1.42,1.83,72.29,2.48,1.42,40,31.84,3505,764,1381,1794,275,1434,19.18,29.73,58.9,False,58.28,False,76.89,True,38.17,61.77,76.37,57.41,31.36,Medium
LGA41060,32241,11614,5166,102,53138,60.67,21.86,9.72,0.19,60.67,21.86,9.72,41,32.43,121840,786,1563,2072,24883,62094,40.07,88.32,90.0,False,72.56,False,77.87,True,45.58,70.39,83.88,82.27,85.55,Very High
LGA41140,3497,168,0,23,4361,80.19,3.85,0.0,0.53,80.19,3.85,0.0,48,41.38,9187,705,1311,1658,1207,4391,27.49,45.49,76.57,False,68.72,False,82.32,False,43.42,67.99,81.89,69.83,55.64,High
LGA41190,649,17,0,4,881,73.67,1.93,0.0,0.45,73.67,1.93,0.0,46,39.9,1742,664,1110,1391,149,734,20.3,21.77,52.19,False,50.38,False,74.94,False,35.5,58.4,73.17,51.34,21.09,Medium
LGA41330,592,13,41,22,1137,52.07,1.14,3.61,1.93,52.07,1.14,3.61,50,44.13,1566,498,764,1380,133,830,16.02,19.82,40.81,False,34.16,False,63.43,False,28.97,49.54,64.16,40.6,6.91,Medium
LGA41560,5779,393,24,52,8724,66.24,4.5,0.28,0.6,66.24,4.5,0.28,54,49.06,15050,551,997,1300,1039,6525,15.92,55.22,79.94,False,39.45,False,71.31,False,38.68,62.4,76.94,62.72,42.36,High
LGA41750,366,0,0,6,722,50.69,0.0,0.0,0.83,50.69,0.0,0.0,44,38.17,1014,682,1135,1480,95,416,22.84,13.45,36.37,False,56.92,False,65.79,False,31.97,53.72,68.51,44.28,10.36,Medium
LGA41830,618,26,13,12,906,68.21,2.87,1.43,1.32,68.21,2.87,1.43,53,47.45,1646,634,1045,1489,157,781,20.1,20.71,50.55,False,46.69,False,72.71,False,34.32,56.85,71.66,49.16,17.09,Medium
LGA41960,405,69,4,10,774,52.33,8.91,0.52,1.29,52.33,8.91,0.52,52,45.71,1293,668,1194,1463,81,605,13.39,17.52,39.5,False,42.4,False,70.26,False,31.06,52.48,67.24,43.52,9.82,Medium
LGA42030,8193,1679,120,48,10748,76.23,15.62,1.12,0.45,76.23,15.62,1.12,41,34.92,24988,701,1324,1728,2560,11396,22.46,64.07,85.63,True,63.26,False,77.93,False,43.71,68.31,82.16,73.8,66.55,High
LGA42110,1596,62,0,0,2199,72.58,2.82,0.0,0.0,72.58,2.82,0.0,51,45.52,4060,497,916,1283,319,1771,18.01,32.04,60.94,False,41.46,False,71.88,False,35.46,58.34,73.11,53.02,23.45,Medium
LGA42250,2666,20,3,58,3506,76.04,0.57,0.09,1.65,76.04,0.57,0.09,45,35.13,8636,811,1747,2039,719,3829,18.78,43.72,74.76,False,67.26,False,87.59,True,43.6,68.19,82.06,69.88,55.82,High
LGA42600,8700,4703,2607,88,18163,47.9,25.89,14.35,0.48,47.9,25.89,14.35,48,41.43,37543,885,1604,2331,10047,21694,46.31,70.97,75.76,False,70.1,False,80.65,False,43.25,67.79,81.72,74.61,68.0,High
LGA42750,1840,49,24,13,3033,60.67,1.62,0.79,0.43,60.67,1.62,0.79,50,44.44,4894,672,1128,1501,687,2427,28.31,34.16,58.12,False,60.96,False,71.6,False,37.66,61.14,75.78,57.41,31.36,Medium
LGA43080,389,0,0,11,571,68.13,0.0,0.0,1.93,68.13,0.0,0.0,50,44.19,1007,477,912,1287,60,419,14.32,13.19,46.22,False,36.63,False,71.0,False,31.67,53.31,68.1,43.41,9.64,Medium
LGA43220,375,6,4,5,564,66.49,1.06,0.71,0.89,66.49,1.06,0.71,42,36.16,1037,744,1282,1625,73,404,18.07,14.6,45.91,False,51.93,False,75.94,False,34.65,57.3,72.09,48.66,16.0,Medium
LGA43360,923,37,9,9,1652,55.87,2.24,0.54,0.54,55.87,2.24,0.54,53,48.93,2326,676,1184,1497,166,967,17.17,23.89,46.13,False,45.72,False,71.35,False,33.09,55.23,70.04,47.88,15.27,Medium
LGA43650,5299,74,6,16,5819,91.06,1.27,0.1,0.27,91.06,1.27,0.1,40,30.08,15792,770,1781,2046,1687,7163,23.55,55.75,82.3,False,77.63,False,83.18,True,45.6,70.4,83.9,76.04,70.82,Very High
LGA43710,2019,26,0,23,2801,72.08,0.93,0.0,0.82,72.08,0.93,0.0,44,34.48,5910,809,1557,1905,575,2641,21.77,36.81,66.54,False,70.45,False,83.7,True,42.1,66.48,80.59,65.86,48.18,High
LGA43790,4157,383,42,43,5372,77.38,7.13,0.78,0.8,77.38,7.13,0.78,48,40.66,11666,660,1169,1488,894,4895,18.26,49.73,79.89,False,47.22,False,77.04,False,40.5,64.6,78.94,64.98,45.82,High
LGA44000,17,12,0,7,36,47.22,33.33,0.0,19.44,47.22,33.33,0.0,44,33.33,96,343,1312,725,6,50,12.0,1.42,27.74,False,47.81,False,66.07,False,28.78,49.28,63.88,37.08,4.91,Low
LGA44060,26969,8564,2606,9,40689,66.28,21.05,6.4,0.02,66.28,21.05,6.4,39,30.9,94721,776,1557,2038,20534,50134,40.96,84.78,91.79,False,76.01,False,78.53,True,46.37,71.24,84.58,83.13,86.36,Very High
LGA44210,3567,63,18,108,6881,51.84,0.92,0.26,1.57,51.84,0.92,0.26,54,49.0,9164,512,918,1253,596,4104,14.52,45.13,66.0,False,36.68,False,64.18,False,34.62,57.25,72.05,54.04,25.27,Medium
LGA44340,19832,2806,2365,51,26624,74.49,10.54,8.88,0.19,74.49,10.54,8.88,42,33.26,67617,891,1996,2518,21447,38791,55.29,80.88,92.35,True,83.93,True,88.85,True,48.61,73.59,86.43,87.08,94.91,Very High
LGA44550,13649,681,70,77,15498,88.07,4.39,0.45,0.5,88.07,4.39,0.45,39,29.81,39217,828,1753,2114,6835,20243,33.76,72.21,88.88,True,83.82,True,82.38,False,47.3,72.23,85.37,82.66,86.0,Very High
LGA44620,8497,1484,934,9,12125,70.08,12.24,7.7,0.07,70.08,12.24,7.7,41,33.91,26878,702,1232,1684,2481,11404,21.76,65.66,86.26,True,50.98,False,73.1,False,41.61,65.9,80.09,70.03,56.36,High
LGA44830,1128,3,8,26,1593,70.81,0.19,0.5,1.63,70.81,0.19,0.5,55,51.57,2862,600,1119,1406,277,1345,20.59,26.55,56.34,False,50.87,False,75.26,False,36.42,59.57,74.29,53.74,24.91,Medium
LGA45040,7468,807,36,74,9643,77.44,8.37,0.37,0.77,77.44,8.37,0.37,43,36.09,21644,603,1109,1398,1453,8744,16.62,61.77,84.71,True,42.51,False,70.97,False,39.92,63.9,78.31,66.14,48.91,High
LGA45090,3108,138,9,10,3800,81.79,3.63,0.24,0.26,81.79,3.63,0.24,41,33.57,8686,786,1435,1797,821,3558,23.07,44.07,75.0,False,69.41,False,80.14,True,42.96,67.47,81.45,68.7,52.73,High
LGA45120,1824,51,0,12,2289,79.69,2.23,0.0,0.52,79.69,2.23,0.0,49,42.77,4559,640,1147,1506,433,1992,21.74,33.63,62.57,False,55.21,False,76.27,False,38.34,61.98,76.56,58.37,34.0,Medium
LGA45290,8222,4676,2971,49,17528,46.91,26.68,16.95,0.28,46.91,26.68,16.95,41,33.12,37487,878,1664,2338,12554,22228,56.48,70.8,75.13,False,70.91,True,74.36,False,42.43,66.86,80.92,73.02,64.09,High
LGA45340,60671,5761,1237,365,73056,83.05,7.89,1.69,0.5,83.05,7.89,1.69,41,32.72,175204,710,1410,1778,23028,85654,26.88,93.98,97.59,True,70.74,False,78.68,True,46.69,71.58,84.85,85.43,91.09,Very High
LGA45400,331,4,0,0,477,69.39,0.84,0.0,0.0,69.39,0.84,0.0,52,46.57,874,606,1077,1437,70,389,17.99,11.33,45.93,False,44.06,False,73.93,False,33.19,55.36,70.17,45.54,11.82,Medium
LGA45540,689,27,0,8,922,74.73,2.93,0.0,0.87,74.73,2.93,0.0,54,49.69,1638,459,717,992,73,681,10.72,20.53,51.49,False,33.78,False,71.01,False,32.31,54.18,68.99,45.75,12.18,Medium
LGA45680,29640,5215,278,86,37704,78.61,13.83,0.74,0.23,78.61,13.83,0.74,33,23.77,99190,632,1263,1488,6202,37739,16.43,85.49,94.2,True,48.46,False,64.23,False,41.5,65.78,79.98,73.53,65.82,High
LGA45890,36155,10683,3889,144,54769,66.01,19.51,7.1,0.26,66.01,19.51,7.1,37,27.35,132400,717,1466,1878,25264,65099,38.81,89.56,93.54,False,72.3,False,72.87,False,45.52,70.31,83.83,82.27,85.55,Very High
LGA46090,4128,588,361,42,6227,66.29,9.44,5.8,0.67,66.29,9.44,5.8,38,31.23,13829,699,1275,1653,995,5587,17.81,53.27,79.19,False,45.94,False,70.74,False,39.35,63.22,77.69,63.58,43.27,High
LGA46300,4701,653,352,38,6512,72.19,10.03,5.41,0.58,72.19,10.03,5.41,41,34.37,14404,717,1243,1667,1319,6339,20.81,54.16,81.66,False,51.41,False,73.9,False,40.96,65.14,79.42,66.66,49.82,High
LGA46450,6116,867,108,34,8129,75.24,10.67,1.33,0.42,75.24,10.67,1.33,44,36.92,17282,570,1063,1459,1169,6740,17.34,58.05,83.22,False,41.09,False,70.8,False,39.43,63.32,77.78,64.55,44.55,High
LGA46510,5718,1644,1253,14,9258,61.76,17.76,13.53,0.15,61.76,17.76,13.53,37,27.2,22272,964,2005,2488,6777,12684,53.43,62.65,80.35,False,78.85,True,79.47,False,44.97,69.72,83.33,76.22,71.64,Very High
LGA46670,3277,419,76,41,4288,76.42,9.77,1.77,0.96,76.42,9.77,1.77,44,36.72,9783,674,1226,1538,743,3958,18.77,46.73,78.26,False,49.79,False,75.69,False,40.38,64.45,78.8,64.19,43.82,High
LGA46860,625,14,4,8,1571,39.78,0.89,0.25,0.51,39.78,0.89,0.25,52,47.21,1542,736,1220,1694,186,761,24.44,19.47,33.6,False,61.78,False,65.81,False,32.15,53.96,68.77,45.87,12.36,Medium
LGA46970,1158,0,33,7,1541,75.15,0.0,2.14,0.45,75.15,0.0,2.14,31,10.29,3976,1787,3140,3467,374,1937,19.31,31.33,60.48,False,75.0,False,69.97,False,39.81,63.77,78.19,60.65,38.73,High
LGA47140,43781,6207,2179,157,55155,79.38,11.25,3.95,0.28,79.38,11.25,3.95,36,26.8,145806,643,1356,1586,16005,59692,26.81,90.27,96.11,True,66.38,False,71.08,False,44.99,69.74,83.35,81.25,83.09,Very High
